term,level1_candidate,id,count,levels,Pamela v1,Alex_v1,Andres,Alex_v2,Pamela v2,sum,manual_keep,decision,reason,confidence,notes_examples,level1_name,confidence_label,denomination_occurrences,primary_groups,occupations,standalone_title,first_token_ratio,in_official_occupation_name,in_official_primary_group_name,original_forms,semantic_keep,semantic_drop,semantic_review_flag,manual_keep_flag,semantic_keep_flag,agreed,high_conflict
tabernero,5,3826,1,5,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tabernero,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Tabernero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
talabartero,7,4892,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Artesano talabartero | Talabartero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Talabartero, talabartero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
talador,6,4186,1,6,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Aserrador talador | Talador | Talador de arboles,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,4,1,1,TRUE,0.75,FALSE,FALSE,"Talador, talador",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taladrero,8,5272,1,8,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Taladrero de perforación de petróleo y gas,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,FALSE,1,FALSE,FALSE,Taladrero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taladrista,7,4875,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Taladrista de metales preciosos,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Taladrista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tallista,7,4878,1,7,1,0,1,1,1,3,TRUE,review,"Término técnico o sectorial repetido, pero funciona como especialidad, objeto, proceso o contexto y puede cruzar niveles.",0.68,Tallista de piedras preciosas | Ebanista tallista | Tallista de madera,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",medium,3,2,2,FALSE,0.667,FALSE,FALSE,"Tallista, tallista",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
tanatologo,5,3889,1,5,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tanatólogo,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Tanatólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tanqueador,9,5958,1,9,0,0,1,0,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tanqueador,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Tanqueador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tapicero,7,5127,1,7,1,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Patronista tapicero | Tapicero | Tapicero automóviles,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,6,2,2,TRUE,0.833,FALSE,FALSE,"Tapicero, tapicero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taquillero,5,3950,1,5,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Taquillero | Taquillero teatro | Taquillero transporte público,Trabajadores de los servicios y vendedores de comercios y mercados,high,3,1,1,TRUE,1,FALSE,FALSE,Taquillero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tatuador,3,3525,1,3,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tatuador,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Tatuador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taxidermista,3,3499,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Taxidermista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Taxidermista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taxista,8,5726,1,8,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Taxista,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Taxista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
taxonomista,2,938,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Taxonomista | Taxonomista de animales | Taxonomista de plantas,"Profesionales, científicos e intelectuales",high,3,1,1,TRUE,1,FALSE,FALSE,Taxonomista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tejedora,8,5467,1,8,1,1,0,1,1,2,TRUE,review,"Término técnico o sectorial repetido, pero funciona como especialidad, objeto, proceso o contexto y puede cruzar niveles.",0.68,Operador de máquina de tejedora de tejido de punto | Operador de máquina tejedora | Operador de máquina tejedora de alfombras,Operadores de instalaciones y máquinas y ensambladores,medium,7,1,1,FALSE,0,FALSE,FALSE,tejedora,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
tejedoras,8,5474,1,8,1,1,0,1,1,2,TRUE,review,"Aparece en el nombre oficial de una ocupación o grupo primario, pero funciona como especialidad o contexto y puede cruzar niveles.",0.74,Operador de telares y otras máquinas tejedoras,Operadores de instalaciones y máquinas y ensambladores,medium,1,1,1,FALSE,0,TRUE,TRUE,tejedoras,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
tejero,8,5639,1,8,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tejero,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Tejero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
telefonista,4,3690,1,4,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Telefonista | Telefonista de empresa de taxis,Personal de apoyo administrativo,high,2,1,1,TRUE,1,FALSE,FALSE,Telefonista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
telegrafista,3,3611,1,3,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Telegrafista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Telegrafista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
telemercaderista,5,3966,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Telemercaderista,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Telemercaderista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
teleoperador,4,3685,1,4,1,1,0,1,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Teleoperador de línea de ayuda,Personal de apoyo administrativo,high,1,1,1,FALSE,1,FALSE,FALSE,Teleoperador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
teleoperadora,4,3701,1,4,1,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Recepcionista teleoperadora,Personal de apoyo administrativo,low,1,1,1,FALSE,0,FALSE,FALSE,teleoperadora,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
televendedor,5,3967,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Televendedor,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Televendedor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tendero,5,3936,1,5,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tendero,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Tendero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
teologo,2,2175,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Teólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Teólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
terapeutica,3,3145,1,3,0,0,1,0,1,2,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Técnico terapéutica dislalias,Técnicos y profesionales de nivel medio,low,1,1,1,FALSE,0,FALSE,FALSE,terapéutica,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
terapista,2,1581,1,2,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Terapista ocupacional clínico,"Profesionales, científicos e intelectuales",high,1,1,1,FALSE,1,FALSE,FALSE,Terapista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
termodinamicista,2,777,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Termodinamicista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Termodinamicista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
timbalero,2,2342,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Timbalero,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Timbalero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
timonero,8,5823,1,8,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Timonero,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Timonero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tinterillo,3,3396,1,3,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Tinterillo,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Tinterillo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tipografo,7,4747,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Tipógrafo | Tipógrafo operador de prensa rotograbadora,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,2,2,TRUE,1,FALSE,FALSE,Tipógrafo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
titiritero,2,2580,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Titiritero,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Titiritero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tornero,7,4275,1,7,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Tornero de labra de piedra | Técnico tornero pleno industria petrolera | Tornero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,17,7,7,TRUE,0.765,FALSE,FALSE,"Tornero, tornero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
torrero,8,5293,1,8,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Torrero,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Torrero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
toxicologico,2,807,1,2,0,1,0,1,0,1,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Químico toxicológico,"Profesionales, científicos e intelectuales",low,1,1,1,FALSE,0,FALSE,FALSE,toxicológico,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
toxicologo,2,939,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Toxicólogo | Toxicólogo ambiental,"Profesionales, científicos e intelectuales",high,2,2,2,TRUE,1,FALSE,FALSE,Toxicólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tractorista,8,5754,1,8,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Tractorista de aviones | Tractorista agrícola,Operadores de instalaciones y máquinas y ensambladores,high,2,2,2,FALSE,1,FALSE,FALSE,Tractorista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trapecista,2,2582,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Trapecista | Trapecista de entretenimiento,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,1,FALSE,FALSE,Trapecista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trapichero,7,5047,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Trapichero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Trapichero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trasmisorista,3,3579,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Trasmisorista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Trasmisorista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
traumatologo,2,1448,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Ortopedista traumatólogo | Traumatólogo,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Traumatólogo, traumatólogo",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trefilador,7,4879,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Trefilador de metales preciosos,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Trefilador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trombonista,2,2343,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Trombonista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Trombonista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
trompetista,2,2344,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Trompetista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Trompetista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
troquelista,7,4573,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Troquelista,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Troquelista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
troquelistas,3,2791,1,3,0,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Supervisor de troquelistas,Técnicos y profesionales de nivel medio,low,1,1,1,FALSE,0,FALSE,FALSE,troquelistas,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
trovador,2,2379,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Trovador,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Trovador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
tunero,6,4228,1,6,0,0,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Pescador tunero,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",low,1,1,1,FALSE,0,FALSE,FALSE,tunero,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
urologo,2,1456,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Urólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Urólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
vacunador,3,3130,1,3,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Vacunador veterinario | Vacunador veterinario de aves de granja,Técnicos y profesionales de nivel medio,high,2,1,1,FALSE,1,FALSE,FALSE,Vacunador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
valet,8,5723,1,8,0,1,0,1,0,1,TRUE,review,"Aparece al inicio de una denominación, pero la evidencia es escasa o la forma léxica no es inequívocamente ocupacional.",0.64,Valet parking,Operadores de instalaciones y máquinas y ensambladores,low,1,1,1,FALSE,1,FALSE,FALSE,Valet,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
vaquero,6,4158,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Vaquero | Vaquero de subsistencia,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,2,2,2,TRUE,1,FALSE,FALSE,Vaquero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
vendedores,5,3937,1,5,0,0,1,1,1,3,TRUE,review,"Aparece en el nombre oficial de una ocupación o grupo primario, pero funciona como especialidad o contexto y puede cruzar niveles.",0.74,Coordinador de vendedores puerta a puerta | Supervisor de vendedores,Trabajadores de los servicios y vendedores de comercios y mercados,medium,2,1,1,FALSE,0,TRUE,TRUE,vendedores,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
ventrilocuo,2,2583,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Ventrílocuo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Ventrílocuo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
vicerrector,1,255,1,1,1,1,1,1,1,3,TRUE,keep,Término inequívoco del dominio del nivel y respaldado por denominaciones CUOC del archivo fuente.,0.96,Vicerrector académico de universidad | Vicerrector colegio | Vicerrector de institución educativa,Directores y gerentes,high,3,2,2,FALSE,1,FALSE,FALSE,Vicerrector,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
vinicultor,6,4099,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Vinicultor,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Vinicultor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
violinista,2,2345,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Violinista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Violinista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
violonchelista,2,2346,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Violonchelista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Violonchelista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
virologo,2,940,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Virólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Virólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
viticultor,6,4100,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Viticultor,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Viticultor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
viverista,6,4124,1,6,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Viverista | Viverista forestal | Operario de campo viverista,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,4,1,2,TRUE,0.5,FALSE,FALSE,"Viverista, viverista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
vocalista,2,2316,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cantante vocalista | Vocalista,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Vocalista, vocalista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
voceador,9,5992,1,9,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Voceador de periódicos,Ocupaciones elementales,high,1,1,1,FALSE,1,FALSE,FALSE,Voceador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
